Data Set,ID,Line,Spanish Line,
/Lotus/Language/Actions/,ShellAmmoMutated,<AMMO_MUTATION> SHOTGUN AMMO,<AMMO_MUTATION> MUNICIÓN DE ESCOPETA,
/Lotus/Language/Actions/,SniperAmmo,SNIPER AMMO,MUNICIÓN DE FRANCOTIRADOR,
/Lotus/Language/Actions/,SniperAmmoMutated,<AMMO_MUTATION> SNIPER AMMO,<AMMO_MUTATION> MUNICIÓN DE FRANCOTIRADOR,
/Lotus/Language/Actions/,StaminaIncrease,STAMINA,AGUANTE,
/Lotus/Language/Actions/,Stand,Stand,Levantarse,
/Lotus/Language/Actions/,StealthScan,STEALTH SCAN,ESCANEAR EN SIGILO,
/Lotus/Language/Actions/,TerritoryCaptureXP,CAPTURE,CAPTURAR,
/Lotus/Language/Actions/,TerritoryNeutralizeXP,NEUTRALIZE,NEUTRALIZAR,
/Lotus/Language/Actions/,Unlock,<USE> UNLOCK DOOR,<USE> DESBLOQUEAR PUERTA,
/Lotus/Language/Actions/,UsePowerNode,<USE> INSERT POWER NODE,<USE> INSERTAR NODO DE ENERGÍA,
/Lotus/Language/ActivityFeed/,ActivityFeedCrafted,|PLAYER_NAME| has crafted,|PLAYER_NAME| ha creado,
/Lotus/Language/ActivityFeed/,ActivityFeedDiedToStalker,|PLAYER_NAME| has been killed by the Stalker,|PLAYER_NAME| ha sido asesinado por el Acechador,
/Lotus/Language/ActivityFeed/,ActivityFeedKilled,|PLAYER_NAME| has killed,|PLAYER_NAME| ha matado ,
/Lotus/Language/ActivityFeed/,ActivityFeedRankPromoted,|PLAYER_NAME| has achieved,|PLAYER_NAME| ha logrado,
/Lotus/Language/Alerts/,AssassinationDesc1,Enemy VIP Located,Enemigo VIP localizado,
/Lotus/Language/Alerts/,AssassinationDesc10,Enemy Intelligence Officer Located,Oficial de Inteligencia enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc11,Elite Troop Located,Tropa de élite localizada,
/Lotus/Language/Alerts/,AssassinationDesc12,Enemy Ambassador Located,Embajador enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc13,Enemy Robotic Archetype Located,Arquetipo robótico enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc14,Enemy Officer Located,Oficial enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc15,Enemy Sniper Located,Francotirador enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc2,Enemy Ship Commander Located,Comandante de nave enemiga localizado,
/Lotus/Language/Alerts/,AssassinationDesc3,Enemy Research Scientist Located,Investigador enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc4,Enemy Bureaucrat Located,Burócrata enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc5,Enemy Munitions Officer Located,Oficial de municiones enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc6,Enemy Diplomat Located,Diplomático enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc7,Enemy Spy Located,Espía enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc8,Enemy Assassin Located,Asesino enemigo localizado,
/Lotus/Language/Alerts/,AssassinationDesc9,Enemy Operative Located,Operativo enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc1,Fugitive Located,Fugitivo localizado,
/Lotus/Language/Alerts/,CaptureDesc10,Enemy Research Scientist Located,Investigador enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc11,Enemy Weapons Trader Located,Comerciante de armas enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc12,Enemy Conspirator Located,Conspirador enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc13,Relic Hunter Located,Cazador de reliquias localizado,
/Lotus/Language/Alerts/,CaptureDesc14,Enemy Courier Located,Mensajero enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc15,Capture And Interrogate Enemy Operative,Capturar e interrogar al operativo enemigo,
/Lotus/Language/Alerts/,CaptureDesc2,Enemy Operative Located,Operativo enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc3,Enemy Spy Located,Espía enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc4,Warframe,Asesino enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc5,Enemy Diplomat Located,Diplomático enemigo localizado,
/Lotus/Language/Alerts/,CaptureDesc6,Subdue Enemy Ship's Commander,Someter al Comandante de la nave enemiga,
/Lotus/Language/Alerts/,CaptureDesc7,Subdue Facility Commander,Someter al Comandante de la instalación,
/Lotus/Language/Alerts/,CaptureDesc8,Blackmarket Trader Located,Comerciante del Mercado Negro localizado,
/Lotus/Language/Alerts/,CaptureDesc9,Research Facility Director Located,Director de centro de investigación localizado,
/Lotus/Language/Alerts/,CounterIntelDesc1,Network Vulnerability Detected,Vulnerabilidad de red detectada,
/Lotus/Language/Alerts/,CounterIntelDesc10,Enemy Comm Satellite Vulnerable,Satélite de comunicaciones enemigas vulnerable,
/Lotus/Language/Alerts/,CounterIntelDesc11,Reconfigure Enemy Ship's Propulsion System,Reconfigurar el sistema de propulsión de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc12,Reconfigure Enemy Ship's Defense System,Reconfigurar el sistema de defensa de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc13,Reconfigure Enemy Ship's Shields,Reconfigurar los escudos de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc14,Contaminate Research Data,Contaminar datos de investigación,
/Lotus/Language/Alerts/,CounterIntelDesc15,Reprogram Turret Targeting,Reprogramar objetivo de la torreta,
/Lotus/Language/Alerts/,CounterIntelDesc16,Plant A Bug Inside Research Facility,Plantar micrófono en el centro de investigación,
/Lotus/Language/Alerts/,CounterIntelDesc17,Plant A Bug On Enemy Vessel,Plantar micrófono en la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc18,Plant A Bug Inside Enemy Facility,Plantar micrófono dentro de las instalaciones enemigas,
/Lotus/Language/Alerts/,CounterIntelDesc19,Corrupt The Ship's Network Protocols,Corromper los protocolos de red de la nave,
/Lotus/Language/Alerts/,CounterIntelDesc2,Enemy Comm Station Vulnerable,Estación de comunicaciones enemiga vulnerable,
/Lotus/Language/Alerts/,CounterIntelDesc20,Corrupt The Facility's Network Protocols,Corromper los protocolos de red de las instalaciones,
/Lotus/Language/Alerts/,CounterIntelDesc21,Upload Virus To Network,Subir virus a la red,
/Lotus/Language/Alerts/,CounterIntelDesc22,Reprogram Robotic Control Terminals,Reprogramar los terminales de control robótico,
/Lotus/Language/Alerts/,CounterIntelDesc23,Bypass Ship's Security Measures,Eludir medidas de seguridad de la nave,
/Lotus/Language/Alerts/,CounterIntelDesc24,Redirect Enemy Flagship,Redireccionar Nave Insignia del enemigo,
/Lotus/Language/Alerts/,CounterIntelDesc25,Corrupt Robotic Archetype Data,Corromper datos del arquetipo robótico,
/Lotus/Language/Alerts/,CounterIntelDesc3,Redirect Enemy Vessel,Redirigir la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc4,Transmit Corrupt Data To Computer Core,Transmitir datos corruptos al núcleo del ordenador,
/Lotus/Language/Alerts/,CounterIntelDesc5,Upload Counter Intel To Enemy Satellites,Cargar programa de contrainteligencia en satélites enemigos,
/Lotus/Language/Alerts/,CounterIntelDesc6,Reconfigure Enemy Ship's Navigation System,Reconfigurar el sistema de navegación de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc7,Reconfigure Enemy Ship's Weapons System,Reconfigurar el sistema de armas de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc8,Reconfigure Enemy Ship's Targeting System,Reconfigurar el sistema de adquisición de blancos de la nave enemiga,
/Lotus/Language/Alerts/,CounterIntelDesc9,Reconfigure Enemy Ship's Comm System,Reconfigurar el sistema de comunicación de la nave enemiga,
/Lotus/Language/Alerts/,DarvoMobileDefenseDesc,"After provoking the wrong people, the independent 'merchant' Darvo had to go into hiding. Now he needs your help so that he can get his business back on track.","Después de provocar a la gente equivocada, el 'comerciante' independiente Darvo tuvo que pasar a la clandestinidad. Ahora necesita tu ayuda para poner su negocio de nuevo en marcha.",
/Lotus/Language/Alerts/,DarvoMobileDefenseTitle,A Favor for Darvo,Un favor para Darvo,
/Lotus/Language/Alerts/,DarvoRescueDesc,"Tenno,

It seems I am again in a bit of trouble. Wait, before you go jumping to conclusions, I swear, this time it is not my fault. I used to belong to this organization, the problem is this organization has refused to accept my resignation. I guess certain people cannot live without my skills. This is understandable as I am very good at what I do. I just prefer to work without a plasma turret pointed at my head. I am sure you understand.

Now, I know what you are thinking. The last time you helped me you got a little more than you bargained for. Things worked out in the end though, right? Help me again and I will make it worth your while. Trust me.

Darvo","Tenno,

Me parece que estoy de nuevo metido en problemas. Espera, antes de que saques conclusiones precipitadas, lo juro, esta vez no es culpa mía. Solía pertenecer a esta organización, el problema es que la organización se ha negado a aceptar mi renuncia. Supongo que algunas personas no pueden vivir sin mis habilidades. Es comprensible, ya que soy muy bueno en lo que hago. Simplemente prefiero trabajar sin una torreta de plasma apuntando a mi cabeza. Estoy seguro de que lo entiendes.
Bueno, sé en lo que estás pensando. La última vez que me ayudaste tuviste un poco más de lo que esperabas. Pero las cosas funcionaron bien al final, ¿no? Ayúdame otra vez y haré que valga la pena. Confía en mí.

Darvo

",
/Lotus/Language/Alerts/,DarvoRescueTitle,Ties That Bind,Los lazos que unen,
/Lotus/Language/Alerts/,DefenseDesc1,Freighter Ambush,Emboscada al carguero,
/Lotus/Language/Alerts/,DefenseDesc10,Defend Enemy Science Lab,Defender el laboratorio de ciencias del enemigo,
/Lotus/Language/Alerts/,DefenseDesc11,Secure The Artifacts,Asegurar los artefactos,
/Lotus/Language/Alerts/,DefenseDesc11Long,A rare artifact has been ambushed in transit. Keep it out of enemy hands.,Un artefacto extraño ha sido interceptado en su tránsito. Evita que llegue a las manos del enemigo.,
/Lotus/Language/Alerts/,DefenseDesc12,Weapons Cache Compromised,Alijo de armas en peligro,
/Lotus/Language/Alerts/,DefenseDesc13,Secure The Rubedo Mining Outpost,Asegura el puesto de minería de Rubedo,
/Lotus/Language/Alerts/,DefenseDesc14,Secure Derelict Ship,Asegura la nave abandonada,
/Lotus/Language/Alerts/,DefenseDesc15,Repel Enemy Attack,Repele el ataque enemigo,
/Lotus/Language/Alerts/,DefenseDesc16,Protect Research Scientist,Proteger al investigador,
/Lotus/Language/Alerts/,DefenseDesc17,Solar Rail Ambush,Emboscada al Raíl Solar,
/Lotus/Language/Alerts/,DefenseDesc18,Protect Hostage,Proteger al rehén,
/Lotus/Language/Alerts/,DefenseDesc19,Protect Sensitive Data,Proteger los datos confidenciales,
/Lotus/Language/Alerts/,DefenseDesc2,Research Facility Ambush,Emboscada en las instalaciones de investigación,
/Lotus/Language/Alerts/,DefenseDesc20,Secure The Computer Core,Asegurar el núcleo del ordenador,
/Lotus/Language/Alerts/,DefenseDesc21,Research Analysis Compromised,Análisis de la investigación en peligro,
/Lotus/Language/Alerts/,DefenseDesc3,Mining Facility Ambush,Emboscada en las instalaciones mineras,
/Lotus/Language/Alerts/,DefenseDesc4,Defend Data Core During Transmission,Defender núcleo de datos durante la transmisión,
/Lotus/Language/Alerts/,DefenseDesc5,Warframe Compromised,Warframe en peligro,
/Lotus/Language/Alerts/,DefenseDesc6,Enemy Informant Compromised,Informante enemigo en peligro,
/Lotus/Language/Alerts/,DefenseDesc7,Tenno Operative Compromised,Operativo Tenno en peligro,
/Lotus/Language/Alerts/,DefenseDesc8,Secure Ship Cargo,Asegurar la carga de la nave,
/Lotus/Language/Alerts/,DefenseDesc9,Hold Out For Reinforcements,Aguantar hasta que lleguen los refuerzos,
/Lotus/Language/Alerts/,ExterminationDesc1,Tenno Distress Signal,Señal de socorro Tenno,
/Lotus/Language/Alerts/,ExterminationDesc10,Artifact Recovery Troops Located,Tropas de recuperación del artefacto localizadas,
/Lotus/Language/Alerts/,ExterminationDesc11,Enemy Shock Troops Located,Tropas enemigas de choque localizadas,
/Lotus/Language/Alerts/,ExterminationDesc12,Clear And Secure Enemy Vessel,Despeja y asegura la nave enemiga,
/Lotus/Language/Alerts/,ExterminationDesc13,Defeat Enemy Ambush,Derrota la emboscada enemiga,
/Lotus/Language/Alerts/,ExterminationDesc14,Clear Resistance,Elimina a la resistencia,
/Lotus/Language/Alerts/,ExterminationDesc15,Secure Excavation Site,Asegurar sitio de excavación,
/Lotus/Language/Alerts/,ExterminationDesc2,Unknown Distress Signal Located,Señal de socorro desconocida localizada,
/Lotus/Language/Alerts/,ExterminationDesc3,Enemy Security Forces Located,Fuerzas enemigas de seguridad localizadas,
/Lotus/Language/Alerts/,ExterminationDesc4,Enemy Support Squadrons Located,Escuadrones de apoyo enemigo localizados,
/Lotus/Language/Alerts/,ExterminationDesc5,Enemy Task Force Located,Fuerza operacional enemiga localizada,
/Lotus/Language/Alerts/,ExterminationDesc6,Elite Troops Located,Tropas de élite localizadas,
/Lotus/Language/Alerts/,ExterminationDesc7,Defeat Enemy Defense Forces,Derrotar las fuerzas de defensa del enemigo,
/Lotus/Language/Alerts/,ExterminationDesc8,Enemy Escorts Located,Escoltas enemigos localizados,
/Lotus/Language/Alerts/,ExterminationDesc9,Enemy Recon Unit Located,Unidad enemiga de reconocimiento localizada,
/Lotus/Language/Alerts/,IntelDesc1,Research Facility Discovered,Centro de investigación descubierto,
/Lotus/Language/Alerts/,IntelDesc10,Acquire Security Logs,Adquirir los registros de seguridad,
/Lotus/Language/Alerts/,IntelDesc11,Scan Ship For Suspicious Objects,Escanear la nave en busca de objetos sospechosos,
/Lotus/Language/Alerts/,IntelDesc12,Scan Enemy Satellites,Escanear los satélites enemigos,
/Lotus/Language/Alerts/,IntelDesc13,Investigate Ship In Distress,Investigar la nave en peligro,
/Lotus/Language/Alerts/,IntelDesc14,Scan Ship's Cargo Logs,Analizar los registros de carga de la nave,
/Lotus/Language/Alerts/,IntelDesc15,Enemy Research Located,Investigación enemiga localizada,
/Lotus/Language/Alerts/,IntelDesc16,Locate And Scan Cargo Stashes,Localizar y escanear los alijos de carga,
/Lotus/Language/Alerts/,IntelDesc17,Investigate Distress Beacon,Investigar la baliza de socorro,
/Lotus/Language/Alerts/,IntelDesc18,Search Enemy Ship's Databanks,Localizar el banco de datos de la nave enemiga,
/Lotus/Language/Alerts/,IntelDesc19,Investigate The Derelict Ship,Investigar la nave abandonada,
/Lotus/Language/Alerts/,IntelDesc2,Artifact Research Facility Discovered,Centro de investigación de artefactos descubierto,
/Lotus/Language/Alerts/,IntelDesc20,Explore Hidden Base,Explorar la base oculta,
/Lotus/Language/Alerts/,IntelDesc21,Inflitrate Research Station,Infiltrarse en la estación de investigación,
/Lotus/Language/Alerts/,IntelDesc22,Investigate Mining Facility,Investigar el centro de minería,
/Lotus/Language/Alerts/,IntelDesc23,Examine Ship's Network Protocols,Examinar los protocolos de red de la nave,
/Lotus/Language/Alerts/,IntelDesc24,Examine Facility Network Protocols,Examinar los protocolos de red de la instalación,
/Lotus/Language/Alerts/,IntelDesc25,Locate Security Codes,Localizar los códigos de seguridad,
/Lotus/Language/Alerts/,IntelDesc26,Enemy Transmissions Located,Transmisiones enemigas localizadas,
/Lotus/Language/Alerts/,IntelDesc27,Enemy Freighter Located,Carguero enemigo localizado,
/Lotus/Language/Alerts/,IntelDesc28,Enemy Cargo Hold Located,Bodega enemiga localizada,
/Lotus/Language/Alerts/,IntelDesc29,Enemy Base Located,Base enemiga localizada,
/Lotus/Language/Alerts/,IntelDesc3,Weapons Research Facility Discovered,Centro de investigación de armamento descubierto,
/Lotus/Language/Alerts/,IntelDesc30,Enemy Asteroid Facility Located,Instalación asteroide enemiga localizada,
/Lotus/Language/Alerts/,IntelDesc31,Research Station Located,Estación de investigación localizada,
/Lotus/Language/Alerts/,IntelDesc32,Distress Call Located,Llamada de socorro localizada,
/Lotus/Language/Alerts/,IntelDesc33,Disable Security Beacons,Deshabilitar balizas de seguridad,
/Lotus/Language/Alerts/,IntelDesc34,Secret Enemy Facility Located,Instalación secreta del enemigo localizada,
/Lotus/Language/Alerts/,IntelDesc35,Merchant Ship Located,Nave mercante localizada,
/Lotus/Language/Alerts/,IntelDesc36,Enemy Research Analysis Located,Análisis de investigación enemiga localizado,
/Lotus/Language/Alerts/,IntelDesc37,Investigate Enemy Distress Signal,Investigar la señal de ayuda del enemigo,
/Lotus/Language/Alerts/,IntelDesc38,Collect T-Cyte Reseach Samples,Recoger muestras de investigación T-Cyte,
/Lotus/Language/Alerts/,IntelDesc39,Enemy Manufacturing Facility Located,Instalaciones de fabricación enemiga localizadas,
/Lotus/Language/Alerts/,IntelDesc4,Mining Research Station Discovered,Estación de investigación minera descubierta,
/Lotus/Language/Alerts/,IntelDesc40,Cloning Research Facility Located,Centro de investigación sobre clonación localizado,
/Lotus/Language/Alerts/,IntelDesc41,Intercept Enemy Ship,Interceptar nave enemiga,
/Lotus/Language/Alerts/,IntelDesc42,Bypass Data Core Lockout,Evitar bloqueo del núcleo de datos,
/Lotus/Language/Alerts/,IntelDesc43,Locate And Acquire Robotic Archetype Data,Localizar y adquirir datos de arquetipo robótico,
/Lotus/Language/Alerts/,IntelDesc44,Investigate Enemy Facility Distress Signal,Investigar la señal de socorro de la instalación enemiga,
/Lotus/Language/Alerts/,IntelDesc45,Acquire Enemy Vessel Cargo Records,Adquirir registros de carga de la nave enemiga,
/Lotus/Language/Alerts/,IntelDesc46,Investigate Excavation Site,Investigar el sitio de excavación,
/Lotus/Language/Alerts/,IntelDesc47,Investigate Enemy Outpost,Investigar el puesto de avanzada del enemigo,
/Lotus/Language/Alerts/,IntelDesc5,Intelligence Vessel Discovered,Nave de Inteligencia descubierta,
/Lotus/Language/Alerts/,IntelDesc6,Enemy Ship Located,Nave enemiga localizada,
/Lotus/Language/Alerts/,IntelDesc7,Weapon Prototype Located,Prototipo de armas localizado,
/Lotus/Language/Alerts/,IntelDesc8,Weapons Research Located,Investigación de armas localizada,
/Lotus/Language/Alerts/,IntelDesc9,Acquire Ship's Logs,Adquirir registros de la nave,
/Lotus/Language/Alerts/,LotusGiftDesc,Gift From The Lotus,Regalo de Lotus,
/Lotus/Language/Alerts/,NightmareAlertDesc,Nightmare Mod Located,Mod Pesadilla localizado,
/Lotus/Language/Alerts/,RaidDesc1,+|BONUS| Bonus,Depósito de armas descubierto,
/Lotus/Language/Alerts/,RaidDesc10,Merchant Ship Discovered,Nave mercante descubierta,
/Lotus/Language/Alerts/,RaidDesc11,Artifact Research Discovered,Investigación de artefacto descubierta,
/Lotus/Language/Alerts/,RaidDesc12,Experimental Weapons Cache Discovered,Escondite de armas experimentales descubierto,
/Lotus/Language/Alerts/,RaidDesc13,Orokin Artifacts Discovered,Artefactos Orokin descubiertos,
/Lotus/Language/Alerts/,RaidDesc14,Warframe Discovered,Warframe descubierto,
/Lotus/Language/Alerts/,RaidDesc15,Enemy Tech Discovered,Tecnología enemiga descubierta,
/Lotus/Language/Alerts/,RaidDesc16,Enemy Flagship Discovered,Nave Insignia enemiga descubierta,
/Lotus/Language/Alerts/,RaidDesc17,Select,Base de datos enemiga descubierta,
/Lotus/Language/Alerts/,RaidDesc18,Armory Depot Discovered,Depósito de armas descubierto,
/Lotus/Language/Alerts/,RaidDesc19,Hidden Base Discovered,Base oculta descubierta,
/Lotus/Language/Alerts/,RaidDesc2,Artifact Depot Discovered,Depósito de artefactos descubierto,
/Lotus/Language/Alerts/,RaidDesc20,Clandestine Asteroid Base Discovered,Base clandestina de asteroide descubierta,
/Lotus/Language/Alerts/,RaidDesc21,Artifact Dig Site Discovered,Sitio de excavación de artefacto descubierto,
/Lotus/Language/Alerts/,RaidDesc22,Experimental Ballistics Facility Located,Instalación de armamento balístico experimental localizada,
/Lotus/Language/Alerts/,RaidDesc23,Weapons Testing Facility Discovered,Instalación de prueba de armas descubierta,
/Lotus/Language/Alerts/,RaidDesc3,Rubedo Depot Discovered,Depósito de Rubedo descubierto,
/Lotus/Language/Alerts/,RaidDesc4,Mining Station Discovered,Estación minera descubierta,
/Lotus/Language/Alerts/,RaidDesc5,Enemy Intelligence Vessel Discovered,Nave de Inteligencia enemiga descubierta,
/Lotus/Language/Alerts/,RaidDesc6,Supply Depot Located,Depósito de suministros localizado,
/Lotus/Language/Alerts/,RaidDesc7,Armory Depot Discovered,Depósito de armas descubierto,
/Lotus/Language/Alerts/,RaidDesc8,Enemy Supply Vessel Discovered,Nave de suministros enemiga descubierta,
/Lotus/Language/Alerts/,RaidDesc9,Blackmarket Ship Discovered,Nave del Mercado Negro descubierta,
/Lotus/Language/Alerts/,RescueDesc1,Hostage Situation,Situación con rehenes,
/Lotus/Language/Alerts/,RescueDesc10,Weapons Researcher Located,Investigador de armas localizado,
/Lotus/Language/Alerts/,RescueDesc11,Distress Signal Located,Señal de socorro localizada,
/Lotus/Language/Alerts/,RescueDesc12,Foreign Emissary Located,Emisario extranjero localizado,
/Lotus/Language/Alerts/,RescueDesc13,Blackmarket Weapons Dealer Located,Distribuidor de armas de Mercado Negro localizado,
/Lotus/Language/Alerts/,RescueDesc14,EMAIL,Civil secuestrado,
/Lotus/Language/Alerts/,RescueDesc2,Enemy Informant Located,Informador enemigo localizado,
/Lotus/Language/Alerts/,RescueDesc3,Tenno Operative Located,Operativo Tenno localizado,
/Lotus/Language/Alerts/,RescueDesc4,Tenno Sympathizer Located,Simpatizante Tenno localizado,
/Lotus/Language/Alerts/,RescueDesc5,Detained Research Scientist Located,Investigador detenido localizado,
/Lotus/Language/Alerts/,RescueDesc6,Detained Diplomat Located,Diplomático detenido localizado,
/Lotus/Language/Alerts/,RescueDesc7,Detained Refugee Located,Refugiado detenido localizado,
/Lotus/Language/Alerts/,RescueDesc8,Enemy Turncoat Located,Renegado enemigo localizado,
/Lotus/Language/Alerts/,RescueDesc9,Enemy Envoy Located,Enviado enemigo localizado,
/Lotus/Language/Alerts/,SabotageDesc1,Enemy Transport Found,Transporte enemigo encontrado,
/Lotus/Language/Alerts/,SabotageDesc10,Enemy Comm Satellite Located,Satélite de comunicaciones enemigo localizado,
/Lotus/Language/Alerts/,SabotageDesc11,Deactivate Shields,Desactiva los escudos,
/Lotus/Language/Alerts/,SabotageDesc12,Shutdown Ship's Fission Core,Apagar núcleo de fisión de la nave,
/Lotus/Language/Alerts/,SabotageDesc13,Disable Enemy Ship's Power Systems,Deshabilitar sistemas de energía de la nave enemiga,
/Lotus/Language/Alerts/,SabotageDesc14,Enemy Munitions Dump Located,Depósito de municiones enemigo localizado,
